Month,HOAD Remarks,Owned GST No,GSTIN of supplier,Trade/Legal name,Invoice number,Invoice type,Invoice Date,Invoice Value(₹),Place of supply,Supply Attract Reverse Charge,Taxable Value (₹),Integrated Tax(₹),Central Tax(₹),State/UT Tax(₹),Cess(₹),GSTR-1/IFF/GSTR-5 Period,GSTR-1/IFF/GSTR-5 Filing Date,ITC Availability,Reason,Applicable % of Tax Rate,Source,IRN,IRN Date,User Remark's
24-Dec,Carry Forward,27AADCA2325A1ZF,19AYGPM1570P1ZT,CREATIVE JORI WEAR,284/24-25,Regular,10/23/2024,23625,Maharashtra,No,22500,1125,0,0,0,Oct'24,24/12/2024,Yes,,100%,,,,bill booked in Oct 24
24-Dec,Carry Forward,27AADCA2325A1ZF,19AYGPM1570P1ZT,CREATIVE JORI WEAR,291A/24-25,Regular,10/24/2024,8925,Maharashtra,No,8500,425,0,0,0,Oct'24,24/12/2024,Yes,,100%,,,,bill booked in Oct 24
24-Dec,Carry Forward,27AADCA2325A1ZF,19DFVPS1449E1ZT,SAYAB JARI HOUSE,1047,Regular,11/2/2024,36225,Maharashtra,No,34500,1725,0,0,0,Nov'24,20/12/2024,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,19DFVPS1449E1ZT,SAYAB JARI HOUSE,1079,Regular,11/23/2024,63000,Maharashtra,No,60000,3000,0,0,0,Nov'24,20/12/2024,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,19DFVPS1449E1ZT,SAYAB JARI HOUSE,1085,Regular,11/26/2024,94500,Maharashtra,No,90000,4500,0,0,0,Nov'24,20/12/2024,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAFPS1422F2ZX,J.S.TEX.FAB.,550,Regular,12/30/2024,30618,Maharashtra,No,29160,0,729,729,0,Dec'24,10/1/2025,Yes,,100%,,,,bill not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27ACVPT4472A1Z7,Icon Xpress courier,2934,Regular,12/3/2024,20262,Maharashtra,No,17171,0,1545,1545,0,Dec'24,15/01/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27ACVPT4472A1Z7,Icon Xpress courier,2988,Regular,12/4/2024,23239,Maharashtra,No,19694,0,1772,1772,0,Dec'24,15/01/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27ACVPT4472A1Z7,Icon Xpress courier,3127,Regular,7/24/2024,11096,Maharashtra,No,9404,0,846,846,0,Dec'24,15/01/2025,Yes,,100%,,,,Due to wrong GST No updated in system
24-Dec,Carry Forward,27AADCA2325A1ZF,27ACVPT4472A1Z7,Icon Xpress courier,3134,Regular,8/5/2024,21404,Maharashtra,No,18139,0,1632,1632,0,Dec'24,15/01/2025,Yes,,100%,,,,Due to wrong GST No updated in system
24-Dec,Carry Forward,27AADCA2325A1ZF,27ACVPT4472A1Z7,Icon Xpress courier,3190,Regular,9/9/2024,18998,Maharashtra,No,16100,0,1449,1449,0,Dec'24,15/01/2025,Yes,,100%,,,,Due to wrong GST No updated in system
24-Dec,Carry Forward,27AADCA2325A1ZF,27ACVPT4472A1Z7,Icon Xpress courier,3218,Regular,10/4/2024,20637,Maharashtra,No,17489,0,1574,1574,0,Dec'24,15/01/2025,Yes,,100%,,,,Due to wrong GST No updated in system
24-Dec,Carry Forward,27AADCA2325A1ZF,27ACVPT4472A1Z7,Icon Xpress courier,3253,Regular,11/15/2024,16045,Maharashtra,No,13598,0,1224,1224,0,Dec'24,15/01/2025,Yes,,100%,,,,Due to wrong GST No updated in system
24-Dec,Carry Forward,27AADCA2325A1ZF,27ACVPT4472A1Z7,Icon Xpress courier,3278,Regular,12/10/2024,10194,Maharashtra,No,8639,0,778,778,0,Dec'24,15/01/2025,Yes,,100%,,,,Due to wrong GST No updated in system
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAAPD9435E1ZZ,MAYA ENTERPRISES,355/24/25,Regular,12/23/2024,21240,Maharashtra,No,18000,0,1620,1620,0,Dec'24,9/1/2025,Yes,,100%,,,,Bill booked in Dec 24
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAAPD9435E1ZZ,MAYA ENTERPRISES,364/24/25,Regular,12/30/2024,21240,Maharashtra,No,18000,0,1620,1620,0,Dec'24,9/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,36AADCA2325A1ZG,HOUSE OF ANITA DONGRE LIMITED,240TO1003000673,Regular,12/28/2024,2803.5,Maharashtra,No,2670,133.5,0,0,0,Dec'24,11/1/2025,Yes,,100%,,,,Intransit
24-Dec,Carry Forward,27AADCA2325A1ZF,27ALVPB0173H1Z2,SHAKTI ENTERPRISES,24-25/SE001957,Regular,12/16/2024,5884,Maharashtra,No,4995,0,444.68,444.68,0,Dec'24,12/1/2025,Yes,,100%,,,,Booked in Jan-25-Invoice late received
24-Dec,Carry Forward,27AADCA2325A1ZF,27ALVPB0173H1Z2,SHAKTI ENTERPRISES,24-25/SE001958,Regular,12/18/2024,5800,Maharashtra,No,4965,0,417.6,417.6,0,Dec'24,12/1/2025,Yes,,100%,,,,Booked in Jan-25-Invoice late received
24-Dec,Carry Forward,27AADCA2325A1ZF,27ALVPB0173H1Z2,SHAKTI ENTERPRISES,24-25/SE001977,Regular,12/24/2024,5888,Maharashtra,No,4990,0,449.1,449.1,0,Dec'24,12/1/2025,Yes,,100%,,,,Booked in Jan-25-Invoice late received
24-Dec,Carry Forward,27AADCA2325A1ZF,27ALVPB0173H1Z2,SHAKTI ENTERPRISES,24-25/SE001986,Regular,12/30/2024,5823,Maharashtra,No,4935,0,444.15,444.15,0,Dec'24,12/1/2025,Yes,,100%,,,,Booked in Jan-25-Invoice late received
24-Dec,Carry Forward,27AADCA2325A1ZF,08AABCA0522B1ZK,AIR INDIA CHARTERS LIMITED,IJAI241200017750,Regular,12/9/2024,24584,Maharashtra,No,23413.32,1170.68,0,0,0,Dec'24,10/1/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,08AABCA0522B1ZK,AIR INDIA CHARTERS LIMITED,IJAI241200020581,Regular,12/10/2024,6000,Maharashtra,No,5714.28,285.72,0,0,0,Dec'24,10/1/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,01ABECS9580P1ZQ,SNV AVIATION PRIVATE LIMITED,011PCC8GK1224001,Regular,12/28/2024,17809.9,Maharashtra,No,15658,782.9,0,0,0,Dec'24,11/1/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27AABCL5706G1ZN,LOCUS INFOTAINMENT PRIVATE LIMITED,CAI/MUM/24-25/84,Regular,12/5/2024,103950,Maharashtra,No,99000,0,2475,2475,0,Dec'24,7/1/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27AACFD8807E1ZK,D V H FASHIONS,37748,Regular,12/27/2024,30319,Maharashtra,No,28875,0,721.88,721.88,0,Dec'24,9/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27AACFD8807E1ZK,D V H FASHIONS,37750,Regular,12/28/2024,70077,Maharashtra,No,66740.25,0,1668.51,1668.51,0,Dec'24,9/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27AABCL5045N1Z8,HDFC ERGO GENERAL INSURANCE COMPANY LIMITED,202574965006000,Regular,12/24/2024,129800,Maharashtra,No,110000,0,9900,9900,0,Dec'24,11/1/2025,Yes,,100%,,,,Booked in Jan-25-Invoice late received
24-Dec,Carry Forward,27AADCA2325A1ZF,27AFKPM7375K1ZQ,FAIR BROTHERS ASSOCIATES,GST/2024/227,Regular,12/30/2024,30680,Maharashtra,No,26000,0,2340,2340,0,Dec'24,11/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAEPG5454C1Z1,ANAND PRINTERS,B305,Regular,12/3/2024,9735,Maharashtra,No,8250,0,742.5,742.5,0,Dec'24,11/1/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAEPG5454C1Z1,ANAND PRINTERS,B332,Regular,12/27/2024,4956,Maharashtra,No,4200,0,378,378,0,Dec'24,11/1/2025,Yes,,100%,,,,Booked in Jan-25-Invoice late received
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAEPG5454C1Z1,ANAND PRINTERS,B337,Regular,12/31/2024,12036,Maharashtra,No,10200,0,918,918,0,Dec'24,11/1/2025,Yes,,100%,,,,Booked in Jan-25-Invoice late received
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAEPG5454C1Z1,ANAND PRINTERS,B338,Regular,12/31/2024,11234,Maharashtra,No,9520,0,856.8,856.8,0,Dec'24,11/1/2025,Yes,,100%,,,,Booked in Jan-25-Invoice late received
24-Dec,Carry Forward,27AADCA2325A1ZF,07ACNPJ9531E1ZH,SIDDHANT TRADERS,1896,Regular,12/31/2024,4148,Maharashtra,No,3950,197.5,0,0,0,Dec'24,15/01/2025,Yes,,100%,,,,bill not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,832,Regular,12/21/2024,945,Maharashtra,No,900,0,22.5,22.5,0,Dec'24,7/1/2025,Yes,,100%,,,,bill not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,835,Regular,12/23/2024,2173.5,Maharashtra,No,2070,0,51.75,51.75,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,840,Regular,12/25/2024,8694,Maharashtra,No,8280,0,207,207,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,842,Regular,12/25/2024,2375,Maharashtra,No,2262.5,0,56.56,56.56,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,843,Regular,12/25/2024,141.75,Maharashtra,No,135,0,3.38,3.38,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,845,Regular,12/26/2024,315,Maharashtra,No,300,0,7.5,7.5,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,847,Regular,12/27/2024,4016.25,Maharashtra,No,3825,0,95.63,95.63,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,848,Regular,12/27/2024,210,Maharashtra,No,200,0,5,5,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,849,Regular,12/27/2024,2425.5,Maharashtra,No,2310,0,57.75,57.75,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,850,Regular,12/27/2024,330.75,Maharashtra,No,315,0,7.88,7.88,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,852,Regular,12/28/2024,1890,Maharashtra,No,1800,0,45,45,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,853,Regular,12/28/2024,14364,Maharashtra,No,13680,0,342,342,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,854,Regular,12/30/2024,259.87,Maharashtra,No,247.5,0,6.19,6.19,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,856,Regular,12/31/2024,2352,Maharashtra,No,2240,0,56,56,0,Dec'24,7/1/2025,Yes,,100%,,,,bill not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,858,Regular,12/31/2024,945,Maharashtra,No,900,0,22.5,22.5,0,Dec'24,7/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ADRPT1331P1ZU,H M TEXTILE PROCESS,859,Regular,12/31/2024,210,Maharashtra,No,200,0,5,5,0,Dec'24,7/1/2025,Yes,,100%,,,,bill not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27AJDPK6570B1ZE,VASTRAKALA,730,Regular,8/22/2024,42000,Maharashtra,No,40000,0,1000,1000,0,Aug'24,4/1/2025,Yes,,100%,,,,Wrong bill number filed by partner
24-Dec,Carry Forward,27AADCA2325A1ZF,27CAZPD2846Q1ZQ,S S D SYSTEMS,SSD/24-25/076,Regular,12/2/2024,76700,Maharashtra,No,65000,0,5850,5850,0,Dec'24,13/01/2025,Yes,,100%,,,,Already sent mail to rectify
24-Dec,Carry Forward,27AADCA2325A1ZF,27CAZPD2846Q1ZQ,S S D SYSTEMS,SSD/24-25/081,Regular,12/12/2024,2537,Maharashtra,No,2150,0,193.5,193.5,0,Dec'24,13/01/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27AABPM4355K1ZJ,MIK INDUSTRIES,7215,Regular,10/8/2024,3314,Maharashtra,No,2808,0,252.72,252.72,0,Dec'24,15/01/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27AACCD8906F1ZO,DHAGA GHAR THREADS PRIVATE LIMITED,31742/D24,Regular,12/31/2024,819,Maharashtra,No,780,0,19.5,19.5,0,Dec'24,13/01/2025,Yes,,100%,E-Invoice,4d787c2e3a625264749a353e7fc3ee5f2baf97b7db07fe09c63ef9ceed19957f,31/12/2024,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27AACCD8906F1ZO,DHAGA GHAR THREADS PRIVATE LIMITED,31758/D24,Regular,12/31/2024,410,Maharashtra,No,390,0,9.75,9.75,0,Dec'24,13/01/2025,Yes,,100%,E-Invoice,efe9142cefd1c9682a547968b18db7a8a763cd9e5807278c77d9dd7b215de38b,31/12/2024,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,19AACCN6194P1ZM,AIR INDIA LIMITED,192512BP12AAI061,Regular,12/11/2024,13535,Maharashtra,No,11211.3,1345.7,0,0,0,Dec'24,13/01/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27AADCI2231B1Z8,INFRABEAT TECHNOLOGIES PRIVATE LIMITED,ITPL/24-25/2071,Regular,12/4/2024,599397,Maharashtra,No,507963.9,0,45716.75,45716.75,0,Dec'24,13/01/2025,Yes,,100%,E-Invoice,00d5dbe414fc7bafa21ac95bb125743068b3dbd8197c965f57cbf3f202b2749a,8/12/2024,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27ASPPP4385A1ZG,VAISHALI CREATION,405,Regular,10/4/2024,1050,Maharashtra,No,1000,0,25,25,0,Dec'24,13/01/2025,Yes,,100%,,,,bill booked in Oct 24
24-Dec,Carry Forward,27AADCA2325A1ZF,27ASPPP4385A1ZG,VAISHALI CREATION,406,Regular,10/4/2024,2100,Maharashtra,No,2000,0,50,50,0,Dec'24,13/01/2025,Yes,,100%,,,,bill booked in Oct 24
24-Dec,Carry Forward,27AADCA2325A1ZF,27ASPPP4385A1ZG,VAISHALI CREATION,407,Regular,10/4/2024,7350,Maharashtra,No,7000,0,175,175,0,Dec'24,13/01/2025,Yes,,100%,,,,bill booked in Oct 24
24-Dec,Carry Forward,27AADCA2325A1ZF,27ASPPP4385A1ZG,VAISHALI CREATION,409,Regular,10/3/2024,3150,Maharashtra,No,3000,0,75,75,0,Dec'24,13/01/2025,Yes,,100%,,,,bill booked in Oct 24
24-Dec,Carry Forward,27AADCA2325A1ZF,27ASPPP4385A1ZG,VAISHALI CREATION,410,Regular,10/14/2024,1050,Maharashtra,No,1000,0,25,25,0,Dec'24,13/01/2025,Yes,,100%,,,,bill booked in Oct 24
24-Dec,Carry Forward,27AADCA2325A1ZF,27ASPPP4385A1ZG,VAISHALI CREATION,411,Regular,10/14/2024,4200,Maharashtra,No,4000,0,100,100,0,Dec'24,13/01/2025,Yes,,100%,,,,bill booked in Oct 24
24-Dec,Carry Forward,27AADCA2325A1ZF,27ASPPP4385A1ZG,VAISHALI CREATION,414,Regular,10/17/2024,1050,Maharashtra,No,1000,0,25,25,0,Dec'24,13/01/2025,Yes,,100%,,,,bill booked in Oct 24
24-Dec,Carry Forward,27AADCA2325A1ZF,27ASPPP4385A1ZG,VAISHALI CREATION,415,Regular,10/18/2024,1050,Maharashtra,No,1000,0,25,25,0,Dec'24,13/01/2025,Yes,,100%,,,,bill booked in Oct 24
24-Dec,Carry Forward,27AADCA2325A1ZF,27ASPPP4385A1ZG,VAISHALI CREATION,451,Regular,12/26/2024,945,Maharashtra,No,900,0,22.5,22.5,0,Dec'24,13/01/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ASPPP4385A1ZG,VAISHALI CREATION,453,Regular,12/28/2024,1050,Maharashtra,No,1000,0,25,25,0,Dec'24,13/01/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27ASPPP4385A1ZG,VAISHALI CREATION,454,Regular,12/28/2024,1050,Maharashtra,No,1000,0,25,25,0,Dec'24,13/01/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAVFR6859B1ZL,RHYTHM ART,RA/24-25/094,Regular,10/11/2024,15364,Maharashtra,No,13020,0,1171.8,1171.8,0,Dec'24,15/01/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAVFR6859B1ZL,RHYTHM ART,RA/24-25/096,Regular,10/14/2024,105728,Maharashtra,No,89600,0,8064,8064,0,Dec'24,15/01/2025,Yes,,100%,,,,Booked in Oct-24
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAVFR6859B1ZL,RHYTHM ART,RA/24-25/134,Regular,12/11/2024,17700,Maharashtra,No,15000,0,1350,1350,0,Dec'24,15/01/2025,Yes,,100%,,,,Booked in Oct-24
24-Dec,Carry Forward,27AADCA2325A1ZF,10GBZPP5593M1ZL,M/S KRISHNAM EXPORTS,2,Regular,12/26/2024,21735,Maharashtra,No,20700,1035,0,0,0,Dec'24,11/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,10GBZPP5593M1ZL,M/S KRISHNAM EXPORTS,3,Regular,12/26/2024,6678,Maharashtra,No,6360,318,0,0,0,Dec'24,11/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAACO7149M1ZZ,AZA FASHIONS PRIVATE LIMITED,MUM/1084,Regular,12/31/2024,11940,Maharashtra,No,10119,0,910.5,910.5,0,Dec'24,11/1/2025,Yes,,100%,E-Invoice,588145b7e0c00fb0feae814c5f65b72b3e7b30bcb15338649e5791c2cc89aed3,7/1/2025,Need to reverse by partner
24-Dec,Carry Forward,27AADCA2325A1ZF,29AABCI2726B1ZY,INTERGLOBE AVIATION LIMITED,KA1242512CI84530,Regular,12/4/2024,6189,Maharashtra,No,5894,295,0,0,0,Dec'24,11/1/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,09AAACO4007A1Z3,M/S ONE 97 COMMUNICATION LTD,8077247855,Regular,12/14/2024,2301,Maharashtra,No,1950,351,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,06AADCA2325A1ZJ,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1002000593,Regular,12/13/2024,21594.3,Maharashtra,No,19530,2064.3,0,0,0,Dec'24,11/1/2025,Yes,,100%,,,,Intransit
24-Dec,Carry Forward,27AADCA2325A1ZF,06AADCA2325A1ZJ,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1002000629,Regular,12/30/2024,558.88,Maharashtra,No,499,59.88,0,0,0,Dec'24,11/1/2025,Yes,,100%,,,,Intransit
24-Dec,Carry Forward,27AADCA2325A1ZF,06AADCA2325A1ZJ,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1002000630,Regular,12/30/2024,20475,Maharashtra,No,19500,975,0,0,0,Dec'24,11/1/2025,Yes,,100%,,,,Intransit
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAACB0446L1ZS,BLUE DART EXPRESS LIMITED,2024C27R00023004,Regular,12/31/2024,19565.16,Maharashtra,No,16580.64,0,1492.26,1492.26,0,Dec'24,11/1/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27AAACB0446L1ZS,BLUE DART EXPRESS LIMITED,2024C27R00023005,Regular,12/31/2024,277769.89,Maharashtra,No,235398.21,0,21185.84,21185.84,0,Dec'24,11/1/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,27BIMPS9849C1ZK,SANTOSH SALES CORPORATION,482,Regular,12/27/2024,4627,Maharashtra,No,4407,0,110.18,110.18,0,Dec'24,11/1/2025,Yes,,100%,,,,bill not received
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,JWS24/508,Regular,12/17/2024,2132,Maharashtra,No,2030,101.5,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,Invoice not received
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,JWS24/534,Regular,12/27/2024,1323,Maharashtra,No,1260,63,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,JWS24/536,Regular,12/30/2024,74,Maharashtra,No,70,3.5,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6758,Regular,12/21/2024,21184,Maharashtra,No,20175,1008.75,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6782,Regular,12/23/2024,2163,Maharashtra,No,2060,103,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6788,Regular,12/23/2024,10521,Maharashtra,No,10020,501,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6791,Regular,12/23/2024,38294,Maharashtra,No,36470,1823.5,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6795,Regular,12/23/2024,851,Maharashtra,No,810,40.5,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6825,Regular,12/24/2024,1063,Maharashtra,No,1012.5,50.63,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6872,Regular,12/25/2024,525,Maharashtra,No,500,25,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6873,Regular,12/25/2024,1575,Maharashtra,No,1500,75,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6889,Regular,12/25/2024,2367,Maharashtra,No,2254.5,112.73,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6892,Regular,12/25/2024,2940,Maharashtra,No,2800,140,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6893,Regular,12/25/2024,15682,Maharashtra,No,14935,746.75,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6894,Regular,12/25/2024,5481,Maharashtra,No,5220,261,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6917,Regular,12/26/2024,4195,Maharashtra,No,3995,199.75,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6918,Regular,12/26/2024,3392,Maharashtra,No,3230,161.5,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6919,Regular,12/26/2024,4195,Maharashtra,No,3995,199.75,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6920,Regular,12/26/2024,1250,Maharashtra,No,1190,59.5,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6921,Regular,12/26/2024,4463,Maharashtra,No,4250,212.5,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
24-Dec,Carry Forward,27AADCA2325A1ZF,24APDPP8506J1ZQ,MARK EXIM,SWPO24/6922,Regular,12/26/2024,4463,Maharashtra,No,4250,212.5,0,0,0,Dec'24,12/1/2025,Yes,,100%,,,,bill booked in Jan 25
