Billing Document,Document Number,POS Invoice No.,Business Area,Posting Date,Document Type,Document Date,Assignment,G/L Account,Cleared/open items symbol,Item,Line item,Purchasing Document,Quantity,Posting Period,Posting Key,Amount in local currency,Local Currency,Tax code,Clearing Document,Reference,Account,Special G/L Ind.,Cost Center,Company Code,Discount Percent 2,Debit/Credit Ind.,Text,Customer,User name,Offsetting acct no.,Vendor,Year/month,Offsett.account type,Site,Account Type
,5100021285,,,2/19/2025,RE,2/19/2025,20250219,10065207,,0,6,,0.000,11,40,"6,750.00",INR,0G,,2024-25/0773,10065207,,,IN01,0.000,S,,,DHANSHREEB,502782,,2024/11,K,,S
,5100021310,,,2/19/2025,RE,1/7/2025,20250219,10065207,,0,3,,0.000,11,40,807.84,INR,0F,,S0000232,10065207,,,IN01,0.000,S,,,DHANSHREEB,502222,,2024/11,K,,S
,5100021311,,,2/19/2025,RE,12/18/2024,20250219,10065207,,0,3,,0.000,11,40,530.40,INR,0F,,S0000219,10065207,,,IN01,0.000,S,,,DHANSHREEB,502222,,2024/11,K,,S
,5100021312,,,2/19/2025,RE,1/31/2025,20250219,10065207,,0,3,,0.000,11,40,"1,091.52",INR,0G,,474102359,10065207,,,IN01,0.000,S,,,DHANSHREEB,503441,,2024/11,K,,S
,5100021313,,,2/19/2025,RE,1/30/2025,20250219,10065207,,0,4,,0.000,11,40,891.00,INR,0G,,INV/24-25/7311,10065207,,,IN01,0.000,S,,,DHANSHREEB,MS00167,,2024/11,K,,S
,5100021313,,,2/19/2025,RE,1/30/2025,20250219,10065207,,0,6,,0.000,11,40,36.00,INR,0G,,INV/24-25/7311,10065207,,,IN01,0.000,S,,,DHANSHREEB,MS00167,,2024/11,K,,S
,5100021315,,,2/19/2025,RE,1/30/2025,20250219,10065207,,0,3,,0.000,11,40,"2,340.00",INR,0G,,GST/2024-253,10065207,,,IN01,0.000,S,,,DHANSHREEB,500680,,2024/11,K,,S
,5100021364,,,2/19/2025,RE,2/12/2025,20250219,10065207,,0,3,,0.000,11,40,52.50,INR,0E,,1572,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021371,,,2/19/2025,RE,2/10/2025,20250219,10065207,,0,4,,0.000,11,40,237.50,INR,0E,,690,10065207,,,IN01,0.000,S,,,SHARWARIP,300023,,2024/11,K,,S
,5100021371,,,2/19/2025,RE,2/10/2025,20250219,10065207,,0,6,,0.000,11,40,45.00,INR,0E,,690,10065207,,,IN01,0.000,S,,,SHARWARIP,300023,,2024/11,K,,S
,5100021391,,,2/19/2025,RE,2/11/2025,20250219,10065207,,0,3,,0.000,11,40,125.00,INR,0E,,1492,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100021442,,,2/19/2025,RE,1/23/2025,20250219,10065207,,0,3,,0.000,11,40,"3,300.00",INR,0F,,7389,10065207,,,IN01,0.000,S,,,PRATIKR,502455,,2024/11,K,,S
,5100021451,,,2/19/2025,RE,2/13/2025,20250219,10065207,,0,3,,0.000,11,40,"2,250.00",INR,0G,,24250919,10065207,,,IN01,0.000,S,,,DHANSHREEB,500130,,2024/11,K,,S
,5100021544,,,2/19/2025,RE,2/6/2025,20250219,10065207,,0,3,,0.000,11,40,110.00,INR,0E,,1482,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100021545,,,2/19/2025,RE,2/11/2025,20250219,10065207,,0,3,,0.000,11,40,7.50,INR,0E,,1490,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100021546,,,2/19/2025,RE,2/11/2025,20250219,10065207,,0,3,,0.000,11,40,100.00,INR,0E,,1491,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100021547,,,2/19/2025,RE,2/11/2025,20250219,10065207,,0,3,,0.000,11,40,75.00,INR,0E,,1493,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100021548,,,2/19/2025,RE,2/8/2025,20250219,10065207,,0,3,,0.000,11,40,75.00,INR,0E,,1486,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100021549,,,2/19/2025,RE,2/4/2025,20250219,10065207,,0,3,,0.000,11,40,162.50,INR,0E,,1475,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100021550,,,2/19/2025,RE,2/4/2025,20250219,10065207,,0,4,,0.000,11,40,20.00,INR,0E,,1477,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100021550,,,2/19/2025,RE,2/4/2025,20250219,10065207,,0,6,,0.000,11,40,75.00,INR,0E,,1477,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100021551,,,2/19/2025,RE,2/2/2025,20250219,10065207,,0,4,,0.000,11,40,20.00,INR,0E,,1478,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100021551,,,2/19/2025,RE,2/2/2025,20250219,10065207,,0,6,,0.000,11,40,50.00,INR,0E,,1478,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100021552,,,2/19/2025,RE,2/4/2025,20250219,10065207,,0,4,,0.000,11,40,20.00,INR,0E,,1476,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100021552,,,2/19/2025,RE,2/4/2025,20250219,10065207,,0,6,,0.000,11,40,75.00,INR,0E,,1476,10065207,,,IN01,0.000,S,,,SHARWARIP,300304,,2024/11,K,,S
,5100022033,,,2/19/2025,RE,2/13/2025,20250219,10065207,,0,6,,0.000,11,40,558.00,INR,0E,,715/2024-25,10065207,,,IN01,0.000,S,,,NIRMITIC,400541,,2024/11,K,,S
,5100022033,,,2/19/2025,RE,2/13/2025,20250219,10065207,,0,8,,0.000,11,40,462.50,INR,0E,,715/2024-25,10065207,,,IN01,0.000,S,,,NIRMITIC,400541,,2024/11,K,,S
,5100022033,,,2/19/2025,RE,2/13/2025,20250219,10065207,,0,10,,0.000,11,40,974.40,INR,0E,,715/2024-25,10065207,,,IN01,0.000,S,,,NIRMITIC,400541,,2024/11,K,,S
,5100022033,,,2/19/2025,RE,2/13/2025,20250219,10065207,,0,12,,0.000,11,40,0.93,INR,0E,,715/2024-25,10065207,,,IN01,0.000,S,,,NIRMITIC,400541,,2024/11,K,,S
,5100022037,,,2/19/2025,RE,2/13/2025,20250219,10065207,,0,4,,0.000,11,40,33.75,INR,0E,,983,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022037,,,2/19/2025,RE,2/13/2025,20250219,10065207,,0,6,,0.000,11,40,3.38,INR,0E,,983,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022038,,,2/19/2025,RE,2/14/2025,20250219,10065207,,0,6,,0.000,11,40,13.50,INR,0E,,987,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022038,,,2/19/2025,RE,2/14/2025,20250219,10065207,,0,8,,0.000,11,40,6.75,INR,0E,,987,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022038,,,2/19/2025,RE,2/14/2025,20250219,10065207,,0,10,,0.000,11,40,13.50,INR,0E,,987,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022038,,,2/19/2025,RE,2/14/2025,20250219,10065207,,0,12,,0.000,11,40,6.75,INR,0E,,987,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022098,,,2/19/2025,RE,2/15/2025,20250219,10065207,,0,3,,0.000,11,40,3.38,INR,0E,,996,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022099,,,2/19/2025,RE,2/12/2025,20250219,10065207,,0,7,,0.000,11,40,6.25,INR,0E,,978,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022099,,,2/19/2025,RE,2/12/2025,20250219,10065207,,0,9,,0.000,11,40,2.25,INR,0E,,978,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022099,,,2/19/2025,RE,2/12/2025,20250219,10065207,,0,11,,0.000,11,40,10.13,INR,0E,,978,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022099,,,2/19/2025,RE,2/12/2025,20250219,10065207,,0,13,,0.000,11,40,6.75,INR,0E,,978,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022099,,,2/19/2025,RE,2/12/2025,20250219,10065207,,0,15,,0.000,11,40,16.88,INR,0E,,978,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022100,,,2/19/2025,RE,1/29/2025,20250219,10065207,,0,3,,0.000,11,40,68.61,INR,0E,,938,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022103,,,2/19/2025,RE,2/11/2025,20250219,10065207,,0,4,,0.000,11,40,9.00,INR,0E,,CC/24-25/456,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,5100022103,,,2/19/2025,RE,2/11/2025,20250219,10065207,,0,6,,0.000,11,40,13.50,INR,0E,,CC/24-25/456,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,1900005067,,,2/20/2025,KR,2/19/2025,20250220,10065207,,0,3,,0.000,11,40,"35,707.58",INR,0G,,11,10065207,,,IN01,0.000,S,,,TEJASK,600462,,2024/11,K,,S
,1900005080,,,2/20/2025,KR,1/30/2025,20250220,10065207,,0,4,,0.000,11,40,27.00,INR,0G,,7100595,10065207,,,IN01,0.000,S,,,DHANSHREEB,500189,,2024/11,K,,S
,1900005081,,,2/20/2025,KR,2/8/2025,20250220,10065207,,0,4,,0.000,11,40,45.00,INR,0G,,7100648,10065207,,,IN01,0.000,S,,,DHANSHREEB,500189,,2024/11,K,,S
,1900005082,,,2/20/2025,KR,2/12/2025,20250220,10065207,,0,4,,0.000,11,40,18.00,INR,0G,,7100652,10065207,,,IN01,0.000,S,,,DHANSHREEB,500189,,2024/11,K,,S
,1900005083,,,2/20/2025,KR,2/13/2025,20250220,10065207,,0,4,,0.000,11,40,45.00,INR,0G,,7100653,10065207,,,IN01,0.000,S,,,DHANSHREEB,500189,,2024/11,K,,S
,1900005084,,,2/20/2025,KR,2/13/2025,20250220,10065207,,0,4,,0.000,11,40,45.00,INR,0G,,7100654,10065207,,,IN01,0.000,S,,,DHANSHREEB,500189,,2024/11,K,,S
,1900005085,,,2/20/2025,KR,1/28/2025,20250220,10065207,,0,4,,0.000,11,40,90.00,INR,0G,,7000711,10065207,,,IN01,0.000,S,,,DHANSHREEB,500189,,2024/11,K,,S
,1900005086,,,2/20/2025,KR,12/24/2024,20250220,10065207,,0,3,,0.000,11,40,90.00,INR,0G,,7210090,10065207,,,IN01,0.000,S,,,DHANSHREEB,500189,,2024/11,K,,S
,1900005087,,,2/20/2025,KR,12/24/2024,20250220,10065207,,0,3,,0.000,11,40,90.00,INR,0G,,7210091,10065207,,,IN01,0.000,S,,,DHANSHREEB,500189,,2024/11,K,,S
,1900005088,,,2/20/2025,KR,2/1/2025,20250220,10065207,,0,4,,0.000,11,40,243.00,INR,0G,,7100605,10065207,,,IN01,0.000,S,,,DHANSHREEB,500189,,2024/11,K,,S
,1900005097,,,2/20/2025,KR,1/22/2025,20250220,10065207,,0,3,,0.000,11,40,135.00,INR,0G,,CH3IPL/24-25/173,10065207,,,IN01,0.000,S,,,NIRMITIC,502804,,2024/11,K,,S
,1900005099,,,2/20/2025,KR,2/19/2025,20250220,10065207,,0,4,,0.000,11,40,67.50,INR,0G,,MHSIR00801953,10065207,,,IN01,0.000,S,,,DHANSHREEB,500735,,2024/11,K,,S
,1900005144,,,2/20/2025,KR,2/15/2025,20250220,10065207,,0,3,,0.000,11,40,28.37,INR,0G,,COM01273/24-25,10065207,,,IN01,0.000,S,,,DHANSHREEB,500283,,2024/11,K,,S
,1900005272,,,2/20/2025,KR,2/18/2025,20250220,10065207,,0,3,,0.000,11,40,29.26,INR,0E,,37566/D24,10065207,,,IN01,0.000,S,,,NIRMITIC,8000042,,2024/11,K,,S
,1900005273,,,2/20/2025,KR,2/18/2025,20250220,10065207,,0,3,,0.000,11,40,24.38,INR,0E,,37698/D24,10065207,,,IN01,0.000,S,,,NIRMITIC,8000042,,2024/11,K,,S
,1900005274,,,2/20/2025,KR,2/19/2025,20250220,10065207,,0,3,,0.000,11,40,112.12,INR,0E,,37760/D24,10065207,,,IN01,0.000,S,,,NIRMITIC,8000042,,2024/11,K,,S
,1900005275,,,2/20/2025,KR,2/18/2025,20250220,10065207,,0,3,,0.000,11,40,53.62,INR,0E,,37643/D24,10065207,,,IN01,0.000,S,,,NIRMITIC,8000042,,2024/11,K,,S
,1900005278,,,2/20/2025,KR,2/19/2025,20250220,10065207,,0,3,,0.000,11,40,103.23,INR,0F,,7976,10065207,,,IN01,0.000,S,,,NIRMITIC,503649,,2024/11,K,,S
,1900005285,,,2/20/2025,KR,2/18/2025,20250220,10065207,,0,3,,0.000,11,40,114.00,INR,0F,,MI/24-25/1722,10065207,,,IN01,0.000,S,,,NIRMITIC,500758,,2024/11,K,,S
,5100021585,,,2/20/2025,RE,2/17/2025,20250220,10065207,,0,3,,0.000,11,40,945.00,INR,0G,,B401,10065207,,,IN01,0.000,S,,,DHANSHREEB,500477,,2024/11,K,,S
,5100021587,,,2/20/2025,RE,2/14/2025,20250220,10065207,,0,4,,0.000,11,40,378.00,INR,0G,,B397,10065207,,,IN01,0.000,S,,,DHANSHREEB,500477,,2024/11,K,,S
,5100021587,,,2/20/2025,RE,2/14/2025,20250220,10065207,,0,6,,0.000,11,40,"1,260.00",INR,0G,,B397,10065207,,,IN01,0.000,S,,,DHANSHREEB,500477,,2024/11,K,,S
,5100021588,,,2/20/2025,RE,2/17/2025,20250220,10065207,,0,4,,0.000,11,40,"14,040.00",INR,0G,,B400,10065207,,,IN01,0.000,S,,,DHANSHREEB,500477,,2024/11,K,,S
,5100021588,,,2/20/2025,RE,2/17/2025,20250220,10065207,,0,6,,0.000,11,40,"7,695.00",INR,0G,,B400,10065207,,,IN01,0.000,S,,,DHANSHREEB,500477,,2024/11,K,,S
,5100021589,,,2/20/2025,RE,2/17/2025,20250220,10065207,,0,4,,0.000,11,40,218.25,INR,0G,,B403,10065207,,,IN01,0.000,S,,,DHANSHREEB,500477,,2024/11,K,,S
,5100021589,,,2/20/2025,RE,2/17/2025,20250220,10065207,,0,6,,0.000,11,40,"2,700.00",INR,0G,,B403,10065207,,,IN01,0.000,S,,,DHANSHREEB,500477,,2024/11,K,,S
,5100021590,,,2/20/2025,RE,2/17/2025,20250220,10065207,,0,5,,0.000,11,40,"1,323.00",INR,0G,,B402,10065207,,,IN01,0.000,S,,,DHANSHREEB,500477,,2024/11,K,,S
,5100021590,,,2/20/2025,RE,2/17/2025,20250220,10065207,,0,7,,0.000,11,40,"1,242.00",INR,0G,,B402,10065207,,,IN01,0.000,S,,,DHANSHREEB,500477,,2024/11,K,,S
,5100021590,,,2/20/2025,RE,2/17/2025,20250220,10065207,,0,9,,0.000,11,40,576.00,INR,0G,,B402,10065207,,,IN01,0.000,S,,,DHANSHREEB,500477,,2024/11,K,,S
,5100022134,,,2/20/2025,RE,2/17/2025,20250220,10065207,,0,3,,0.000,11,40,"3,024.00",INR,0F,,270,10065207,,,IN01,0.000,S,,,NIRMITIC,8000400,,2024/11,K,,S
,5100022330,,,2/20/2025,RE,2/18/2025,20250220,10065207,,0,3,,0.000,11,40,358.80,INR,0J,,JZ/INV-14/24-25,10065207,,,IN01,0.000,S,,,ANUSHKAD,8000130,,2024/11,K,,S
,1900005103,,,2/21/2025,KR,1/31/2025,20250221,10065207,,0,3,,0.000,11,40,529.18,INR,1E,,4496041,10065207,,,IN01,0.000,S,,,DHANSHREEB,503276,,2024/11,K,,S
,1900005283,,,2/21/2025,KR,2/21/2025,20250221,10065207,,0,3,,0.000,11,40,235.18,INR,0F,,2672,10065207,,,IN01,0.000,S,,,NIRMITIC,8000463,,2024/11,K,,S
,1900005284,,,2/21/2025,KR,2/21/2025,20250221,10065207,,0,3,,0.000,11,40,59.40,INR,0E,,2671,10065207,,,IN01,0.000,S,,,NIRMITIC,8000463,,2024/11,K,,S
,5100021567,,,2/21/2025,RE,2/15/2025,20250221,10065207,,0,4,,0.000,11,40,12.50,INR,0E,,703,10065207,,,IN01,0.000,S,,,SHARWARIP,300023,,2024/11,K,,S
,5100021567,,,2/21/2025,RE,2/15/2025,20250221,10065207,,0,6,,0.000,11,40,37.50,INR,0E,,703,10065207,,,IN01,0.000,S,,,SHARWARIP,300023,,2024/11,K,,S
,5100021568,,,2/21/2025,RE,12/13/2024,20250221,10065207,,0,3,,0.000,11,40,200.00,INR,0E,,1308,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021569,,,2/21/2025,RE,12/16/2024,20250221,10065207,,0,3,,0.000,11,40,250.00,INR,0E,,1320,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021575,,,2/21/2025,RE,1/29/2025,20250221,10065207,,0,4,,0.000,11,40,16.13,INR,0E,,523,10065207,,,IN01,0.000,S,,,NIRMITIC,200046,,2024/11,K,,S
,5100021575,,,2/21/2025,RE,1/29/2025,20250221,10065207,,0,6,,0.000,11,40,16.13,INR,0E,,523,10065207,,,IN01,0.000,S,,,NIRMITIC,200046,,2024/11,K,,S
,5100021594,,,2/21/2025,RE,1/16/2025,20250221,10065207,,0,3,,0.000,11,40,600.00,INR,0E,,1469,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021603,,,2/21/2025,RE,1/17/2025,20250221,10065207,,0,3,,0.000,11,40,420.00,INR,0E,,1474,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021604,,,2/21/2025,RE,1/18/2025,20250221,10065207,,0,3,,0.000,11,40,212.50,INR,0E,,1478,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021628,,,2/21/2025,RE,12/13/2024,20250221,10065207,,0,3,,0.000,11,40,37.50,INR,0E,,1311,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021629,,,2/21/2025,RE,1/9/2025,20250221,10065207,,0,4,,0.000,11,40,50.00,INR,0E,,1429,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021629,,,2/21/2025,RE,1/9/2025,20250221,10065207,,0,6,,0.000,11,40,50.00,INR,0E,,1429,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021630,,,2/21/2025,RE,12/14/2024,20250221,10065207,,0,3,,0.000,11,40,225.00,INR,0E,,1316,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021631,,,2/21/2025,RE,10/15/2024,20250221,10065207,,0,3,,0.000,11,40,212.50,INR,0E,,999,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021632,,,2/21/2025,RE,2/14/2025,20250221,10065207,,0,3,,0.000,11,40,50.00,INR,0E,,1587,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021633,,,2/21/2025,RE,1/18/2025,20250221,10065207,,0,3,,0.000,11,40,270.00,INR,0E,,1477,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021635,,,2/21/2025,RE,2/18/2025,20250221,10065207,,0,3,,0.000,11,40,112.50,INR,0E,,1594,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021639,,,2/21/2025,RE,2/18/2025,20250221,10065207,,0,3,,0.000,11,40,52.50,INR,0E,,1591,10065207,,,IN01,0.000,S,,,SHARWARIP,300125,,2024/11,K,,S
,5100021641,,,2/21/2025,RE,2/10/2025,20250221,10065207,,0,5,,0.000,11,40,62.50,INR,0E,,24-25/AD/021,10065207,,,IN01,0.000,S,,,SHARWARIP,MS00151,,2024/11,K,,S
,5100021641,,,2/21/2025,RE,2/10/2025,20250221,10065207,,0,7,,0.000,11,40,290.00,INR,0E,,24-25/AD/021,10065207,,,IN01,0.000,S,,,SHARWARIP,MS00151,,2024/11,K,,S
,5100021641,,,2/21/2025,RE,2/10/2025,20250221,10065207,,0,9,,0.000,11,40,125.00,INR,0E,,24-25/AD/021,10065207,,,IN01,0.000,S,,,SHARWARIP,MS00151,,2024/11,K,,S
,5100021654,,,2/21/2025,RE,2/14/2025,20250221,10065207,,0,3,,0.000,11,40,162.50,INR,0E,,701,10065207,,,IN01,0.000,S,,,SHARWARIP,300023,,2024/11,K,,S
,5100021681,,,2/21/2025,RE,2/14/2025,20250221,10065207,,0,4,,0.000,11,40,810.00,INR,0G,,717,10065207,,,IN01,0.000,S,,,NIRMITIC,8000403,,2024/11,K,,S
,5100021681,,,2/21/2025,RE,2/14/2025,20250221,10065207,,0,6,,0.000,11,40,666.00,INR,0G,,717,10065207,,,IN01,0.000,S,,,NIRMITIC,8000403,,2024/11,K,,S
,5100021682,,,2/21/2025,RE,2/15/2025,20250221,10065207,,0,3,,0.000,11,40,"1,620.00",INR,0G,,427/24/25,10065207,,,IN01,0.000,S,,,NIRMITIC,8000274,,2024/11,K,,S
,5100021683,,,2/21/2025,RE,2/19/2025,20250221,10065207,,0,7,,0.000,11,40,506.25,INR,0G,,2662,10065207,,,IN01,0.000,S,,,NIRMITIC,8000463,,2024/11,K,,S
,5100021683,,,2/21/2025,RE,2/19/2025,20250221,10065207,,0,9,,0.000,11,40,162.00,INR,0G,,2662,10065207,,,IN01,0.000,S,,,NIRMITIC,8000463,,2024/11,K,,S
,5100021683,,,2/21/2025,RE,2/19/2025,20250221,10065207,,0,11,,0.000,11,40,270.00,INR,0G,,2662,10065207,,,IN01,0.000,S,,,NIRMITIC,8000463,,2024/11,K,,S
,5100021683,,,2/21/2025,RE,2/19/2025,20250221,10065207,,0,13,,0.000,11,40,472.50,INR,0G,,2662,10065207,,,IN01,0.000,S,,,NIRMITIC,8000463,,2024/11,K,,S
,5100021683,,,2/21/2025,RE,2/19/2025,20250221,10065207,,0,15,,0.000,11,40,162.00,INR,0G,,2662,10065207,,,IN01,0.000,S,,,NIRMITIC,8000463,,2024/11,K,,S
,5100021688,,,2/21/2025,RE,2/13/2025,20250221,10065207,,0,4,,0.000,11,40,311.52,INR,0F,,2662,10065207,,,IN01,0.000,S,,,NIRMITIC,8000461,,2024/11,K,,S
,5100021688,,,2/21/2025,RE,2/13/2025,20250221,10065207,,0,6,,0.000,11,40,21.60,INR,0G,,2662,10065207,,,IN01,0.000,S,,,NIRMITIC,8000461,,2024/11,K,,S
,5100022135,,,2/21/2025,RE,2/20/2025,20250221,10065207,,0,3,,0.000,11,40,183.75,INR,0E,,37976,10065207,,,IN01,0.000,S,,,NIRMITIC,400004,,2024/11,K,,S
,5100022136,,,2/21/2025,RE,2/20/2025,20250221,10065207,,0,3,,0.000,11,40,"1,303.13",INR,0E,,37978,10065207,,,IN01,0.000,S,,,NIRMITIC,400004,,2024/11,K,,S
,5100022137,,,2/21/2025,RE,2/20/2025,20250221,10065207,,0,3,,0.000,11,40,714.66,INR,0E,,37977,10065207,,,IN01,0.000,S,,,NIRMITIC,400004,,2024/11,K,,S
,5100022196,,,2/21/2025,RE,2/12/2025,20250221,10065207,,0,3,,0.000,11,40,550.88,INR,0E,,292,10065207,,,IN01,0.000,S,,,NIRMITIC,MS00180,,2024/11,K,,S
,5100022197,,,2/21/2025,RE,2/20/2025,20250221,10065207,,0,3,,0.000,11,40,"1,102.50",INR,0E,,735/2024-25,10065207,,,IN01,0.000,S,,,NIRMITIC,400541,,2024/11,K,,S
,5100022206,,,2/21/2025,RE,2/5/2025,20250221,10065207,,0,3,,0.000,11,40,109.38,INR,0E,,MFAY2442/2024-25,10065207,,,IN01,0.000,S,,,NIRMITIC,400699,,2024/11,K,,S
,1900005150,,,2/22/2025,KR,1/22/2025,20250222,10065207,,0,4,,0.000,11,40,174.51,INR,0G,,18375/A1/24-25,10065207,,,IN01,0.000,S,,,NIRMITIC,503797,,2024/11,K,,S
,1900005150,,,2/22/2025,KR,1/22/2025,20250222,10065207,,0,6,,0.000,11,40,51.43,INR,0F,,18375/A1/24-25,10065207,,,IN01,0.000,S,,,NIRMITIC,503797,,2024/11,K,,S
,1900005151,,,2/22/2025,KR,1/20/2025,20250222,10065207,,0,4,,0.000,11,40,98.77,INR,0G,,18172/A1/24-25,10065207,,,IN01,0.000,S,,,NIRMITIC,503797,,2024/11,K,,S
,1900005151,,,2/22/2025,KR,1/20/2025,20250222,10065207,,0,6,,0.000,11,40,26.79,INR,0F,,18172/A1/24-25,10065207,,,IN01,0.000,S,,,NIRMITIC,503797,,2024/11,K,,S
,5100022199,,,2/22/2025,RE,2/15/2025,20250222,10065207,,0,7,,0.000,11,40,3.38,INR,0E,,CC/24-25/459,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,5100022199,,,2/22/2025,RE,2/15/2025,20250222,10065207,,0,9,,0.000,11,40,3.38,INR,0E,,CC/24-25/459,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,5100022199,,,2/22/2025,RE,2/15/2025,20250222,10065207,,0,11,,0.000,11,40,1.13,INR,0E,,CC/24-25/459,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,5100022199,,,2/22/2025,RE,2/15/2025,20250222,10065207,,0,13,,0.000,11,40,10.13,INR,0E,,CC/24-25/459,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,5100022199,,,2/22/2025,RE,2/15/2025,20250222,10065207,,0,15,,0.000,11,40,10.13,INR,0E,,CC/24-25/459,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,5100022200,,,2/22/2025,RE,2/17/2025,20250222,10065207,,0,8,,0.000,11,40,7.88,INR,0E,,CC/24-25/460,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,5100022200,,,2/22/2025,RE,2/17/2025,20250222,10065207,,0,10,,0.000,11,40,4.50,INR,0E,,CC/24-25/460,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,5100022200,,,2/22/2025,RE,2/17/2025,20250222,10065207,,0,12,,0.000,11,40,2.93,INR,0E,,CC/24-25/460,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,5100022200,,,2/22/2025,RE,2/17/2025,20250222,10065207,,0,14,,0.000,11,40,24.75,INR,0E,,CC/24-25/460,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,5100022200,,,2/22/2025,RE,2/17/2025,20250222,10065207,,0,16,,0.000,11,40,16.87,INR,0E,,CC/24-25/460,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,5100022200,,,2/22/2025,RE,2/17/2025,20250222,10065207,,0,18,,0.000,11,40,10.13,INR,0E,,CC/24-25/460,10065207,,,IN01,0.000,S,,,NIRMITIC,200130,,2024/11,K,,S
,5100022201,,,2/22/2025,RE,2/14/2025,20250222,10065207,,0,10,,0.000,11,40,6.75,INR,0E,,985,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
,5100022201,,,2/22/2025,RE,2/14/2025,20250222,10065207,,0,12,,0.000,11,40,6.75,INR,0E,,985,10065207,,,IN01,0.000,S,,,NIRMITIC,200002,,2024/11,K,,S
